Gene	Microglia	Oligodendrocyte Mature	Oligodendroctye Myelinating	Oligodendroctye Precursor Cells	Committed Oligodendroctye Precursor Cells	Cerebrospinal Fluid-Contacting Neurons	Alpha motor neurons	Gamma motor neurons	Inhibitory	Epyndemal	Excitatory	Astrocyte	Endothelial	Vascular and Leptomeningeal Cells
Scarb2	0.214422506967559	0.321953992960687	0.369356600327172	0.163043085136355	0.282695084625668	0.202030508910442	0.281939170354487	0.340502612303499	0.247630722721953	0.172132593164774	0.230656782327013	0.168740371595692	0.209656967344384	0.183346101415785
Scarf1	NA	NA	NA	0.0287242494810713	0.0346271680532222	NA	NA	NA	0.0303099893180039	NA	NA	0.0270963907301702	0.310086836473021	0.047511433814558
Scarf2	NA	0.0373456843486636	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	0.0259652687161999	0.0383341585914639	NA	0.146328874267337
Sccpdh	NA	0.294524736310894	0.239228060354006	0.12673157854386	0.122020864861555	NA	0.175863114528165	0.220540545695615	0.0976255256866937	0.0851256530758749	0.111960596803668	0.112559373141087	0.146647115021353	0.106721701823439
Scel	NA	0.153477548932565	0.0452678730212593	0.0781516222925553	0.0489995957550025	NA	NA	0.220540545695615	0.0679000703105592	NA	0.0851460543084921	0.0312920463770375	NA	NA
Scfd1	0.184637236468999	0.343999234009342	0.306230509461231	0.220139614358348	0.265717662598797	0.274410649974226	0.479474641542894	0.58999554886694	0.297917878493012	0.193166852321564	0.280915847900235	0.204344137944183	0.209656967344384	0.243867516571532
Scfd2	0.296721213028104	0.301715384545037	0.315652880627219	0.36702750846409	0.255566072894307	0.14142135623731	0.453603918605999	0.391993031296943	0.34049571803985	0.216631752839593	0.337018522372884	0.357879139219599	0.197642353760524	0.239796897161739
Scg2	NA	0.0263981838674227	NA	0.0287242494810713	NA	0.14142135623731	0.281939170354487	0.234082294392261	0.165071884752018	NA	0.176451774029036	NA	0.103142124625879	0.047511433814558
Scg3	NA	0.127748712538994	0.153569492970074	0.182487359442873	0.115540099372931	0.291729982995789	0.312460280549152	0.27885569326658	0.306983202379834	0.120824418666035	0.24321648334639	0.211857508003287	0.103142124625879	0.0672672793996312
Scg5	0.105409255338946	0.194624141674727	0.115158587205692	0.248066159798429	0.22189879402423	0.311085508419128	0.314485451016575	0.426315317102404	0.386627123727629	0.120824418666035	0.399417305950068	0.133902416756148	NA	0.0824786098842323
Scgb3a1	NA	NA	NA	0.0287242494810713	NA	NA	NA	NA	NA	NA	NA	0.019156525704423	NA	NA
Scgn	NA	NA	0.0640841336112001	NA	NA	NA	0.100503781525921	NA	NA	NA	NA	NA	NA	NA
Scimp	NA	0.0263981838674227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scin	NA	0.0263981838674227	NA	NA	NA	NA	0.100503781525921	NA	NA	NA	0.0158970659108583	0.019156525704423	NA	0.047511433814558
Sclt1	0.105409255338946	0.177963359467778	0.185105265702689	0.254817331541629	0.180939707866644	0.25	0.518065323439606	0.69113618441032	0.456180791834988	0.349426515894388	0.404239591039158	0.24219485199701	0.146647115021353	0.223701965331889
Scly	0.184637236468999	0.173762445305732	0.146581457030589	0.111896684997915	0.173862745187393	0.191273013919001	NA	0.145671408145846	0.15179243710134	0.0851256530758749	0.117685501331578	0.136119850470775	NA	0.101187488603233
Scmh1	0.3216770927197	0.342243143970838	0.306230509461231	0.327991844847366	0.301182960369334	0.431331092813754	0.469715476596131	0.712347745756864	0.501099270074203	0.315247550159721	0.46450273994966	0.317754820376391	0.450468731347779	0.412842646774003
Scml2	NA	0.0263981838674227	NA	0.122730442459384	0.0600480576769077	NA	0.100503781525921	NA	0.0810544885142059	0.120824418666035	0.101156961285569	0.0902003030735275	NA	0.0953462589245592
Scml4	0.105409255338946	0.0373456843486636	NA	0.0610215070911801	0.0346271680532222	NA	0.437981128343986	0.201346816564207	0.181344960504337	0.166950838512692	0.15189194199038	0.0784319756422698	NA	0.0777322074336472
Scn11a	NA	NA	NA	0.0287242494810713	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	NA	NA
Scn1a	NA	0.0917985092043157	0.0452678730212593	0.34440940169845	0.143906203722797	0.410791918128875	0.453603918605999	1.10614777797748	0.495675791532935	NA	0.533128391475102	0.10001852366414	0.146647115021353	0.0953462589245592
Scn1b	NA	0.0263981838674227	NA	0.0406389919054146	NA	NA	NA	0.340502612303499	0.131605135292768	NA	0.116434854261763	0.0428667670893307	NA	0.047511433814558
Scn2b	NA	NA	0.0607830673854831	0.0406389919054146	0.0346271680532222	NA	0.175863114528165	0.114707866935281	0.136267988476772	NA	0.134379415301967	0.0331922586977549	NA	0.047511433814558
Scn3a	NA	0.0807710724212361	0.128965176043832	0.345321060498983	0.237508217596735	0.56980288229819	0.67075489304051	0.73251987403323	0.567214839842131	0.120824418666035	0.532697227916012	0.0962072303605056	NA	0.0953462589245592
Scn3b	0.105409255338946	0.0457548917453887	NA	0.101004738057873	0.0346271680532222	0.274410649974226	0.277350098112615	0.114707866935281	0.230011144717308	0.172132593164774	0.242448163297818	0.061542507858717	NA	0.047511433814558
Scn4b	NA	NA	NA	NA	NA	NA	NA	0.163299316185545	0.0303099893180039	NA	0.0420916068383757	0.019156525704423	NA	NA
Scn5a	NA	0.0373456843486636	NA	0.0406389919054146	NA	NA	0.100503781525921	NA	0.0635239985255434	0.0851256530758749	0.130116382276092	0.019156525704423	NA	NA
Scn7a	NA	NA	0.0452678730212593	NA	NA	NA	NA	NA	0.10134795351736	NA	0.0574047952669907	NA	NA	0.143838990445615
Scn8a	0.105409255338946	0.404358848298501	0.385021381767214	0.355263766977697	0.435388296217161	0.489134272412594	0.660082810182767	1.26548935580753	0.579391202583066	0.267894563278916	0.489496223677719	0.340594958939469	0.209656967344384	0.153998100701804
Scn9a	NA	0.0263981838674227	0.0740486845020946	0.0287242494810713	NA	0.492057256667902	0.691046795016052	0.446516457748758	0.276458089973226	NA	0.253805318289546	0.0270963907301702	0.146647115021353	NA
Scnn1a	NA	NA	NA	0.0287242494810713	0.0489995957550025	NA	NA	NA	NA	NA	0.0275414869223928	NA	NA	NA
Scnn1b	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	NA	NA	NA	NA
Scnn1g	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	NA	NA
Sco1	0.105409255338946	0.0647750275631296	0.0908153218373	0.0643356265818723	0.085074295211124	NA	NA	0.201346816564207	0.0712306165774759	0.0851256530758749	0.0764524750435167	0.0428667670893307	0.103142124625879	0.047511433814558
Scoc	0.228085776380912	0.0591105751776591	0.0740486845020946	0.0814800843726711	0.0776150525706333	NA	0.142857142857143	0.114707866935281	0.0832562798417445	0.0851256530758749	0.0764524750435167	0.0383341585914639	NA	0.0824786098842323
Scp2	0.105409255338946	0.0927579572348245	0.0640841336112001	0.0761860339856396	0.0776150525706333	0.14142135623731	0.142857142857143	0.234082294392261	0.112281715101798	NA	0.0929777136360097	0.0768378750395299	NA	0.0953462589245592
Scpep1	0.105409255338946	0.0992234262979312	0.0640841336112001	0.0911731975607399	0.0600480576769077	0.14142135623731	0.252645576319956	0.316227766016838	0.140400569780701	0.120824418666035	0.115680753213529	0.069222420193368	0.146647115021353	0.111420339342757
Scrg1	NA	0.0974183448799887	0.202016486317407	0.166756510473328	0.208486089066921	NA	NA	NA	0.052546738120159	NA	0.0420916068383757	0.140731895136466	NA	0.047511433814558
Scrib	0.105409255338946	0.268695829753055	0.253068675285439	0.149362832935027	0.161245764591942	0.25	0.261488180184245	0.340502612303499	0.202398138748193	0.172132593164774	0.171543184013737	0.144693068315766	0.138972316383624	0.117041147196131
Scrn1	NA	0.317654021471607	0.381898939850014	0.177618023531535	0.155009611479943	0.291729982995789	0.399475083518724	0.426315317102404	0.234086605176134	0.201904410588216	0.247393608710549	0.153071831152794	NA	0.0672672793996312
Scrn2	NA	NA	NA	0.0406389919054146	NA	NA	NA	NA	NA	NA	0.0158970659108583	0.0469668218313862	NA	0.047511433814558
Scrn3	NA	0.0983678366747052	0.0640841336112001	0.0543414061677224	0.0600480576769077	NA	0.142857142857143	0.234082294392261	0.0937885723118563	0.148522131446501	0.0815263526091914	0.0902003030735275	NA	0.047511433814558
Scrt1	NA	NA	NA	0.0287242494810713	NA	NA	NA	0.163299316185545	0.0804146299007744	NA	0.0789211608995155	NA	NA	NA
Scrt2	NA	0.0373456843486636	NA	0.0287242494810713	NA	NA	NA	0.263523138347365	0.0886740645946146	NA	0.0764524750435167	NA	NA	NA
Sct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	NA	NA
Sctr	NA	0.0263981838674227	0.0640841336112001	0.0497929597731969	NA	NA	NA	NA	0.0303099893180039	0.344249445973994	0.0254970807513714	0.0776389187046406	NA	0.0953462589245592
Scube1	0.105409255338946	0.0927579572348245	NA	0.0999583593569287	0.0346271680532222	NA	0.229415733870562	0.220540545695615	0.122930421193501	NA	0.133533894576992	0.104473807926925	0.146647115021353	0.150097595165602
Scube2	NA	0.0263981838674227	0.0452678730212593	NA	NA	0.202030508910442	0.165521177720474	0.114707866935281	0.103621212548105	NA	0.0669085070630979	0.0680495581240425	0.103142124625879	0.0953462589245592
Scube3	NA	0.0398144195398751	NA	0.0287242494810713	NA	NA	0.204124145231932	NA	0.120133383350167	0.0851256530758749	0.0912250561499702	0.0270963907301702	NA	0.0672672793996312
Scx	NA	NA	NA	NA	NA	NA	0.100503781525921	NA	NA	NA	0.0158970659108583	NA	NA	NA
Scyl1	0.149906337799172	0.121823599517061	0.120510669970603	0.0968263741002544	0.130584743183319	0.14142135623731	0.204124145231932	0.220540545695615	0.15547485327432	0.120824418666035	0.130495706399406	0.0829203312751975	NA	0.12093481103138
Scyl2	0.105409255338946	0.169628670844783	0.165260171758799	0.145472786562585	0.115217130364863	0.14142135623731	0.42354655255943	0.401003765693668	0.26156382698644	0.148522131446501	0.249072552516936	0.131789936107459	0.246564483786721	0.126563449052859
Scyl3	0.105409255338946	0.172138575221948	0.151698886947977	0.126146334954471	0.162770627682383	0.14142135623731	0.142857142857143	0.114707866935281	0.178333998776584	0.0851256530758749	0.160865502198685	0.129032365479641	0.146647115021353	0.135457092295719
Sdad1	0.105409255338946	0.116331440112438	0.111455642515071	0.10503130399358	0.122020864861555	0.14142135623731	0.192450089729875	0.290700949866906	0.181435919658065	0.0851256530758749	0.152268658845252	0.0936184415037538	NA	0.151794185179729
Sdc1	NA	0.0373456843486636	NA	0.0287242494810713	NA	NA	0.100503781525921	NA	NA	NA	0.0389643250099598	0.0383341585914639	NA	0.047511433814558
Sdc2	NA	0.0647750275631296	0.111455642515071	0.207345753255159	0.142711593004928	NA	0.436435780471985	0.301083971797993	0.350368333947228	0.350534092007987	0.267167420421183	0.367681552464283	0.235702260395516	0.290582589725366
Sdc3	NA	0.0354267565968589	0.0640841336112001	0.230357278395396	0.0943249068338217	0.14142135623731	0.361538498550246	0.201346816564207	0.215302204568947	NA	0.166266481388542	0.199070014502317	0.246564483786721	0.0824786098842323
Sdc4	NA	NA	NA	0.0287242494810713	NA	NA	NA	NA	0.0582307809033004	0.0851256530758749	0.0355649002533091	0.219389395380795	0.103142124625879	0.173673293839437
Sdcbp	0.149906337799172	0.141339716867683	0.0683330524091398	0.108921694303067	0.110096376512636	0.14142135623731	0.252645576319956	0.201346816564207	0.157145260879906	0.120824418666035	0.152775713605792	0.121605141033568	0.264935164234259	0.151794185179729
Sdcbp2	NA	0.0373456843486636	0.0640841336112001	0.0287242494810713	NA	NA	NA	NA	0.0287532598859581	NA	0.0224846875206644	0.0331922586977549	NA	NA
Sdccag3	NA	0.151840656708886	0.0908153218373	0.101004738057873	0.125758042121174	NA	0.204124145231932	0.220540545695615	0.166500633506215	0.0851256530758749	0.16144554057616	0.103695169473043	NA	0.117041147196131
Sdccag8	0.288675134594813	0.383866215115579	0.482365784350491	0.193120487991635	0.23105952657074	0.329690236697894	0.415581386885649	0.450693909432999	0.319739277884561	0.479368706495425	0.228204113748076	0.233654468333586	0.289870481880374	0.225867756822335
Sde2	NA	0.0917985092043157	0.144488154263034	NA	0.104383350095883	NA	0.100503781525921	NA	0.0990257663373275	0.0851256530758749	0.0958070472933269	0.0575541223257511	0.180578779628654	0.0824786098842323
Sdf2	NA	0.106148978486855	0.0857745240835178	0.104083299973307	0.0776150525706333	NA	0.175863114528165	0.316227766016838	0.114092950271786	0.120824418666035	0.0974463023026039	0.101872753082499	0.180578779628654	0.0953462589245592
Sdf2l1	NA	0.0263981838674227	0.0640841336112001	NA	0.0489995957550025	NA	NA	NA	0.0303099893180039	NA	0.0318061910415023	0.0331922586977549	NA	NA
Sdf4	0.184637236468999	0.170779400924794	0.17167901505579	0.147999863384805	0.15731953951364	0.14142135623731	0.229415733870562	0.189405489524151	0.159515030231042	0.172132593164774	0.160438528834209	0.141337549239233	0.103142124625879	0.186989398001691
Sdha	0.149906337799172	0.235689884650035	0.24235769805475	0.178254130406016	0.175682092231577	0.202030508910442	0.351561524655326	0.426315317102404	0.283778201718772	0.148522131446501	0.244363248742218	0.237757374857312	0.246564483786721	0.188343251304025
Sdhaf1	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	NA	NA	NA	NA
Sdhaf2	0.184637236468999	0.15293267466516	0.139296316386399	0.0999583593569287	0.0983540479209807	0.14142135623731	0.175863114528165	0.114707866935281	0.146983624295365	NA	0.134220061927586	0.12100775570694	NA	0.117041147196131
Sdhb	0.202113020863611	0.170773769846253	0.234481757415517	0.119222677468435	0.186699491783931	0.14142135623731	0.252645576319956	0.201346816564207	0.159300969065291	0.120824418666035	0.14881111479186	0.124607079845163	NA	0.143838990445615
Sdhc	NA	0.153622588901611	0.128965176043832	0.104083299973307	0.0943249068338217	0.14142135623731	0.204124145231932	0.263523138347365	0.15179243710134	0.0851256530758749	0.116411249322962	0.126056642254748	0.146647115021353	0.143838990445615
Sdk1	0.445304271993101	0.225604207211388	0.173833901379596	0.582391492256103	0.342965032306109	0.722222222222222	0.570008828047376	0.578194799477976	0.481079083251629	0.288299988062579	0.249718392177613	0.318532481069524	0.268053598355719	0.71629135193157
Sdk2	NA	0.0983678366747052	NA	0.0956630247769962	0.0776150525706333	0.51425947722658	0.45455735905024	0.731723830942728	0.297337908502117	0.400018141823716	0.377901459540237	0.320461070352969	0.169943715464835	0.224785272981732
Sdpr	NA	0.0499326363806779	0.0785674201318386	0.0287242494810713	0.0489995957550025	NA	0.100503781525921	NA	0.0644008186111638	0.148522131446501	0.0527913513734284	0.0270963907301702	0.180578779628654	0.111420339342757
Sdr16c5	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	NA	NA	NA	NA
Sdr39u1	NA	NA	NA	0.0287242494810713	NA	NA	0.100503781525921	0.114707866935281	0.108032846978982	NA	0.0918445377789244	0.019156525704423	NA	0.047511433814558
Sdr42e1	NA	0.0263981838674227	NA	0.0287242494810713	NA	NA	0.100503781525921	0.114707866935281	0.0303099893180039	NA	0.0337376932580849	0.0469668218313862	NA	NA
Sds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	NA	NA
Sdsl	NA	NA	NA	NA	NA	NA	0.100503781525921	NA	0.0912659689804365	NA	0.0637091310089996	0.0406632500931602	NA	NA
Sec11a	NA	0.231521234586257	0.255654996282457	0.187806740663481	0.224790342636325	0.202030508910442	0.333333333333333	0.42966892442366	0.260381574749771	0.172132593164774	0.250225427210397	0.18409297098714	0.146647115021353	0.175285802787181
Sec11c	0.149906337799172	0.20297905216415	0.0908153218373	0.136196983522436	0.0919462140612284	NA	0.142857142857143	0.263523138347365	0.105575049770676	NA	0.0977232354602129	0.107251027647078	0.180578779628654	0.0824786098842323
Sec13	NA	0.100015628663063	0.128965176043832	0.0575197308543051	0.0801765829378316	0.14142135623731	0.100503781525921	0.201346816564207	0.122856161621373	NA	0.102421313401946	0.0664944964228774	0.103142124625879	0.106721701823439
Sec14l1	0.310460210282533	0.204931109253754	0.151698886947977	0.130025094040885	0.0878855596252013	0.14142135623731	0.252645576319956	0.41488690933914	0.20828917181127	0.212397697621437	0.202726914647877	0.188514460425712	0.304616826591941	0.188343251304025
Sec14l2	NA	0.117612060670254	0.101639453522718	0.0968263741002544	0.069379231313596	NA	0.100503781525921	0.201346816564207	0.121534975311906	NA	0.0830754604183376	0.20387173129617	NA	NA
Sec14l4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	NA	NA
Sec14l5	NA	0.755515935394974	0.221010736440096	NA	NA	NA	NA	NA	0.054275033400887	NA	0.0420916068383757	0.019156525704423	NA	NA
Sec16a	0.105409255338946	0.23427041549281	0.281277952341154	0.163282038577055	0.230388596770199	0.202030508910442	0.45562108082561	0.405839724956714	0.23741007472372	0.252538136138053	0.219689310994552	0.186467132739785	0.138972316383624	0.212597601381094
Sec16b	NA	0.0263981838674227	NA	0.0287242494810713	0.0464795186647285	0.14142135623731	0.100503781525921	0.154713186938819	0.0371305328616253	NA	0.0224846875206644	0.070206361875339	NA	0.126563449052859
Sec22a	0.149906337799172	0.19682090347415	0.173076673047239	0.182262891174118	0.197705407631568	0.291729982995789	0.260798272960758	0.420542382164398	0.239427503344816	0.120824418666035	0.231190726300209	0.164708415373808	0.146647115021353	0.20555661294826
Sec22b	NA	0.155547020973728	0.136930639376292	0.10503130399358	0.1236044961718	NA	0.204124145231932	0.316227766016838	0.166627356360126	NA	0.173787955332918	0.125576236938406	0.146647115021353	0.159386815778093
Sec22c	NA	0.0647750275631296	0.0640841336112001	0.0705053365746256	0.0776150525706333	0.14142135623731	0.175863114528165	NA	0.0966382514672319	0.0851256530758749	0.105187537539788	0.0753371821571601	0.103142124625879	0.0824786098842323
Sec23a	0.105409255338946	0.213888327762839	0.217840023475894	0.12947764033294	0.187793944637868	0.14142135623731	0.301511344577764	0.340502612303499	0.25425773565397	0.114540532248182	0.215308792988612	0.151916502103118	0.103142124625879	0.209192021810465
Sec23b	0.105409255338946	0.19682090347415	0.193451868056585	0.133244365538578	0.125758042121174	0.14142135623731	0.175863114528165	0.263523138347365	0.174240720359305	0.120824418666035	0.148474744307534	0.103478103297344	0.146647115021353	0.151794185179729
Sec23ip	0.149906337799172	0.206189187854799	0.265107716159517	0.154067131746205	0.162770627682383	0.25	0.274351630584367	0.45559255442309	0.203604596050558	0.162392450615408	0.177934419712007	0.150098627365262	0.259645393444749	0.199531066177734
Sec24a	0.177443360246919	0.273358615986726	0.26389554502395	0.183083182724483	0.24563766249969	0.365148371670111	0.407407407407407	0.494413232473044	0.32444768248862	0.148522131446501	0.280651929491026	0.208092169510248	0.282038037408883	0.28761726585009
Sec24b	0.214422506967559	0.388902559350057	0.355763330075502	0.291568596838178	0.293046376079414	0.403567156135631	0.707558174006977	0.843600836375842	0.460779107010244	0.230283093235919	0.413769857905711	0.28538291494074	0.428328680645654	0.345581758188069
Sec24c	0.105409255338946	0.163146578215058	0.18978131929287	0.147999863384805	0.152591984473268	NA	0.175863114528165	0.24913643956122	0.193549421896598	0.148522131446501	0.191842115019749	0.135398601218383	0.180578779628654	0.151794185179729
Sec24d	0.149906337799172	0.177966300711226	0.115158587205692	0.162252790997361	0.130584743183319	NA	0.33859958878986	0.499261992217669	0.242812747084889	0.263117405792109	0.224856865703512	0.090387994652938	0.209656967344384	0.374939095062976
Sec31a	0.184637236468999	0.265170843620605	0.219616737190086	0.178254130406016	0.241593912040853	0.365148371670111	0.42354655255943	0.461083967620704	0.245493230412223	0.201904410588216	0.226122386941849	0.203040266229156	0.289870481880374	0.375681688131687
Sec31b	NA	0.0263981838674227	NA	NA	NA	NA	0.100503781525921	NA	0.0303099893180039	NA	0.0318061910415023	0.0331922586977549	NA	0.047511433814558
Sec61a1	0.105409255338946	0.164598405636458	0.190880077209896	0.157755202918731	0.16061919498779	0.14142135623731	0.274351630584367	0.363803437554499	0.157221413077901	0.212397697621437	0.16731760749385	0.123707845310236	0.180578779628654	0.21143765594837
Sec61a2	NA	0.401300803531514	0.349912412861425	0.187806740663481	0.247173661945069	0.202030508910442	0.399475083518724	0.495082198204221	0.356663368594211	0.212397697621437	0.317721706396872	0.257085740222162	0.282038037408883	0.218132062153917
Sec62	0.105409255338946	0.220563381204145	0.166790260800572	0.161563359191472	0.14919557999722	0.202030508910442	0.229415733870562	0.363803437554499	0.222061645409417	0.193166852321564	0.220127274424068	0.164041938785664	0.180578779628654	0.183346101415785
Sec63	0.149906337799172	0.231521234586257	0.20737071769892	0.24455094275307	0.226340241879206	0.398862017608733	0.320358154109047	0.325183218088466	0.293347852108944	0.230283093235919	0.304104634401301	0.225537442421247	0.282038037408883	0.289713597962634
Secisbp2	0.105409255338946	0.23060693073167	0.18978131929287	0.137579618494933	0.193046835626336	0.14142135623731	0.314485451016575	0.220540545695615	0.192048817380619	0.162392450615408	0.206359140451688	0.159289578631908	0.169943715464835	0.153998100701804
Secisbp2l	0.142054117143114	0.667513183942053	0.76548483540615	0.173311082474559	0.254970303828245	0.202030508910442	0.294883912309794	0.363803437554499	0.213060345341194	0.148522131446501	0.208955698864654	0.191942074896093	0.323498319610315	0.189456471218904
Seh1l	0.105409255338946	0.13037318412469	0.151698886947977	0.0956630247769962	0.135250445200115	NA	NA	0.114707866935281	0.0966512560581313	0.120824418666035	0.0972701667904907	0.0912960969213882	0.146647115021353	0.106721701823439
Sel1l	0.241121411085206	0.299045777078122	0.326478743710106	0.271646803963264	0.273969630785573	0.291729982995789	0.373632358878537	0.466498104956184	0.30472386037391	NA	0.27625998930507	0.189587148080117	0.285132974256101	0.18191216899521
Sel1l2	NA	NA	NA	0.0287242494810713	NA	NA	NA	NA	0.0214274782177742	NA	0.0224846875206644	0.019156525704423	NA	NA
Sel1l3	NA	0.0263981838674227	0.0452678730212593	0.0643356265818723	0.0489995957550025	0.202030508910442	0.281939170354487	0.316227766016838	0.201735386081247	0.148522131446501	0.219264153447755	0.185489090634914	0.103142124625879	0.047511433814558
Selp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	0.103142124625879	NA
Selplg	0.33129457822454	0.0457548917453887	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	0.019156525704423	NA	NA
Sema3a	NA	0.05606742111773	0.0452678730212593	0.134494155764134	0.0346271680532222	NA	0.382045791405953	0.502335599680883	0.140276790155359	0.148522131446501	0.137348046839638	0.246895969692406	0.146647115021353	0.212597601381094
Sema3b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0224846875206644	0.0270963907301702	NA	0.0824786098842323
Sema3c	0.105409255338946	0.0660142752967881	0.0452678730212593	0.0497929597731969	NA	0.14142135623731	0.411132922302131	0.674284768938292	0.142916311336773	0.0851256530758749	0.203404003301182	0.0428667670893307	0.243884304339877	0.278693205716647
Sema3d	0.105409255338946	0.249646083035207	0.373583982836529	0.263007585364715	0.366757235191369	NA	0.278543007265578	0.210484672763492	0.0952529995263697	NA	0.077588052056472	0.0507392935530357	NA	0.255748977091261
Sema3e	NA	0.178430031508578	0.427490882144245	0.095174253136636	0.104383350095883	0.25	0.192450089729875	0.221464041157669	0.221747653488503	0.0851256530758749	0.122947733503371	0.061542507858717	NA	0.126563449052859
Sema3f	NA	NA	NA	NA	0.0346271680532222	NA	0.100503781525921	0.114707866935281	0.215892858084791	NA	0.101041033517643	NA	NA	0.0900499014719542
Sema3g	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0318061910415023	NA	0.138972316383624	NA
Sema4a	0.105409255338946	0.158916500032039	0.26326745850222	0.0406389919054146	0.201044359367806	0.202030508910442	0.320358154109047	0.201346816564207	0.180269476235767	0.120824418666035	0.162541461876248	0.206433986136587	NA	0.047511433814558
Sema4b	0.105409255338946	0.0457548917453887	NA	0.0406389919054146	0.0346271680532222	NA	0.169030850945703	0.234082294392261	0.191001851936515	0.120824418666035	0.166539797532912	0.24026020967824	0.103142124625879	NA
Sema4c	0.149906337799172	0.135792917017261	0.227326906521013	0.0831717673779144	0.120750991482915	0.14142135623731	NA	0.114707866935281	0.108032846978982	NA	0.0918445377789244	0.0485106921010691	0.22298824387415	0.0672672793996312
Sema4d	0.310460210282533	0.466180034176705	1.07430251659294	0.136394462459347	0.485115548116662	0.202030508910442	0.468521285665818	0.358232289166926	0.287708032810634	0.0851256530758749	0.270781215889474	0.185068305867144	0.103142124625879	0.0824786098842323
Sema4f	NA	0.0983678366747052	0.297517114052923	0.0911731975607399	0.0600480576769077	NA	0.281939170354487	0.275838642183685	0.192718566163802	NA	0.152220439948251	NA	NA	0.047511433814558
Sema4g	0.105409255338946	0.200226948207541	0.237612591473336	0.112675473469211	0.0878855596252013	0.25	0.320358154109047	0.363803437554499	0.235790441088597	0.0851256530758749	0.212938677509855	0.0768378750395299	0.103142124625879	0.0824786098842323
Sema5a	NA	0.684201397393874	1.06795285803519	0.708466780609321	0.873779877988011	0.14142135623731	0.314126453341289	0.531884743160331	0.399601355783878	0.193166852321564	0.468631376941964	0.143528662157992	0.282038037408883	0.337501092137328
Sema5b	0.105409255338946	0.0669087193178965	0.0785674201318386	0.463125778142434	0.475590209552633	0.552249267190128	0.407407407407407	0.499687792663908	0.172189201698357	0.139856720255013	0.192109720191802	0.142018982438468	0.146647115021353	0.117041147196131
Sema6a	NA	0.68316968220993	1.09515113924594	0.41205456362066	0.43056857232802	1.04307238483242	0.682088266111052	0.789908495811303	0.403718116455172	0.219694014552436	0.373508726369654	0.467177628904378	0.790569415042095	0.280565858874847
Sema6b	NA	0.0591105751776591	0.0857745240835178	0.0705053365746256	0.115540099372931	0.14142135623731	0.165521177720474	0.263523138347365	0.172834001236045	NA	0.162956053886544	0.0331922586977549	NA	0.047511433814558
Sema6c	NA	0.0457548917453887	0.0640841336112001	0.0781516222925553	0.0346271680532222	0.202030508910442	0.294883912309794	0.163299316185545	0.150538200853444	NA	0.142879154548021	0.0331922586977549	NA	0.0824786098842323
Sema6d	0.214422506967559	0.792084608189787	0.60526697556307	0.850124218472766	0.668121939469939	0.77767787824775	1.07589993856041	0.692874455959073	0.798772739957063	0.639934669052417	0.711336644103119	0.996008356942313	0.521411995283499	0.239196104724574
Sema7a	NA	0.152025107511065	0.0607830673854831	0.0814800843726711	0.0346271680532222	NA	0.100503781525921	0.163299316185545	0.130976564864943	NA	0.0902817235532378	0.0270963907301702	0.321690361201526	0.047511433814558
Senp1	0.149906337799172	0.22490062984759	0.212671432418401	0.202122309418693	0.136213750873644	NA	0.281939170354487	0.370809924354783	0.247362177994755	0.172132593164774	0.21854078987611	0.249181417943229	0.169943715464835	0.220415507511194
Senp2	0.265684465662029	0.241108085235689	0.217046556546699	0.160388064708392	0.230388596770199	0.14142135623731	0.367855382019066	0.420297949969026	0.271364165486066	0.263117405792109	0.262342418689294	0.21397129489599	0.180578779628654	0.153998100701804
Senp5	0.228085776380912	0.236265663149377	0.252687741469308	0.212500990479076	0.221348085318965	0.202030508910442	0.408248290463863	0.552344770738994	0.285451940835334	0.172132593164774	0.243014138474396	0.188190988275495	0.197642353760524	0.175285802787181
Senp6	0.414335395232521	0.407821485358599	0.403994809865633	0.365865835929446	0.380907482399739	0.403567156135631	0.535303379031311	0.603785526511953	0.443260271352362	0.411953237450226	0.41789175764941	0.341071482076529	0.415739709641549	0.399964028521523
Senp7	0.317500317500476	0.375289237000199	0.315478410067844	0.330855879805754	0.311656178310131	0.405442427039692	0.632455532033676	0.700070717785703	0.454437991614789	0.282685708458927	0.412829637773042	0.308041181322753	0.285132974256101	0.356173486570828
Senp8	NA	0.143888289355599	0.139296316386399	0.0864585626556352	0.0600480576769077	NA	0.100503781525921	NA	0.0679000703105592	NA	0.0844078309983276	0.0815289637797966	NA	0.047511433814558
